页码,微博id,微博作者,发布时间,微博内容,微博正文url,转发数,评论数,点赞数,用户粉丝数
43,4865677703512664,盖世英雄玉椒龙,2023-02-05 06:57:07,一件很悲哀的事情，我们要面对一个把宋祖德和罗玉凤捧成神的互联网。十几年前，罗玉凤诅咒灾难死者，宋祖德造谣刘亦菲是变性人，在网络上是人人喊打，甚至他们都是靠卖丑赚钱的。现在却摇身成为所谓社会良心，有人质疑还一群人喷。这互联网究竟进步了呢，还是退步了？#胡鑫宇事件背后的流量生意# ,https://m.weibo.cn/detail/4865677703512664,22,20,254,29.4万
43,4865365349764285,地瓜熊老六,2023-02-04 10:15:56,#胡鑫宇请给心理指导师五分钟#有一说一，这首诗写得很尴尬，别说是叛逆期的中学生，这首破诗连我都说服不了，这首诗只能让作者自我感动吧……如果有中学生要跳楼自杀的话，有心理指导师当场朗诵这首诗的话，只会增加中学生自杀的几率，我记得有个视频是天津警察叔叔劝阻中学生跳楼自杀，我还是喜欢那种接地气说人话的劝说方式。,https://m.weibo.cn/detail/4865365349764285,27,102,2605,657.5万
43,4865009388359405,江宁婆婆,2023-02-03 10:41:28,胡鑫宇事件各大平台处理谣言情况汇总。微博：共清理传播相关谣言的违规内容3500余条，138个违规账号予以禁言7天至关闭账号处置。抖音：平台共处置相关谣言内容8.5万条，对制造、传播相关谣言的首发账号，从严予以无限期封禁。快手：处置相关网传不实信息2.1万条，对于传播相关不实信息的账号予以处罚。,https://m.weibo.cn/detail/4865009388359405,514,501,8049,605.2万
43,4865375970530664,你不了解山姆了,2023-02-04 10:58:08,我看了《胡鑫宇，请给心理指导师5分钟》，我心脏骤停了。 ,https://m.weibo.cn/detail/4865375970530664,33,26,651,24.4万
43,4864990001234788,好大的奕,2023-02-03 09:24:26,还有一些人觉得警方带了警犬搜寻胡鑫宇，而警犬的嗅觉可以达到200-300米，他就挂在树上长达三个月，味道很重，不可能会找不到胡，除非是故意不找的。我不清楚他是如何得到警犬嗅觉的范围数据的，更不清楚他又是如何能拿理论值评估实际的。我目前所知道的：（可能是仅限于我的无知哈）警犬的嗅觉没有范围，更没有固定的范围。因为气味是会随着空气移动，当空气流动时，气味也会随之发生变化。比如顺风跟逆风的情况就不一样。你只能说警犬的嗅觉比较灵敏，但你不能认为警犬有一个具体嗅觉范围…再者，假如真的有这种理论值，那也不实际。比如QBZ-03式自动步枪，有效射程是400米，可实际上呢，射击距离超过100米就会受风力影响，导致弹道发生漂移。现在网络上一大堆福尔摩斯，名侦探柯南，理论都是一套一套的，可但凡你能实际爬一下山，你就知道自己那套貌似真理的瞎掰是多么扯。要知道，在现场干活的那些人，都是专业的。,https://m.weibo.cn/detail/4864990001234788,19,70,340,53.9万
43,4864977296687458,谭彦祖医生,2023-02-03 08:33:57,胡鑫宇的案子结束了一些网民开始有组织的攻击胡妈妈，责怪她不理解儿子，不会照顾孩子，还隐藏母子通话纪录，说真的我就想对这些垃圾网友说一声：gun。没有人性的人才对一个刚失去至亲的人痛下毒舌，胡妈妈不容易，请让她好好休息，不要刺激他了。胡鑫宇妈妈一个人带着鑫宇长大，对他有期望希望他成长成才是我们每个人做父母的愿望，尤其鑫宇妈妈通过媒体了解也是一个很要强的女性，通常从心理学角度分析这类型母亲望子成龙心特别强，而且掌控欲相对强，而这种家庭的男生相对性格比较内向胆小，不善于表达。作为一个专业全科医生，曾经跟@祝卓宏-坚定的科学心理学传播者 教授学过几年心理学的佛门小和尚，加上我曾经经历过的大风大浪（新粉丝百度谭秦东），我见的太多，感悟太多，你们遇到一些不开心的事情也可以私信我。也可以到我门诊喝茶聊天。健康大家谭,https://m.weibo.cn/detail/4864977296687458,29,192,2387,149万
44,4864970431661502,老孟说事123,2023-02-03 08:06:40,#胡鑫宇事件新闻发布会关注5个细节##胡鑫宇曾向母亲哭诉不想读书##老孟说事# 老孟说事123的微博视频 ,https://m.weibo.cn/detail/4864970431661502,159,329,1600,34.8万
44,4865545369033344,乔哥的精彩世界,2023-02-04 22:11:16,记者问：胡鑫宇失踪后，多轮大范围搜索为什么没找到？官方回应：附近常有蛇出没比较危险，只在四周进行了观察网页链接终于找到了一个借口，可是没成想却打了自己的脸。人民警察不是口口声声自己是老百姓的守护神吗，怎么连个小小的蛇都害怕？还一本正经的告诉记者，不觉得丢脸吗？过去我知道其实蛇是怕人的，只有你不踩到蛇，蛇是不会主动咬人的，况且警察手里不是有甩棍电棍吗？连古人都知道打草惊蛇，现代警察竟然連古人都不如！你们也不觉得害臊吗？今天才知道人民警察害怕蛇。老百姓还能信赖你们什么呢？😳#警察##致远中学胡鑫宇事件最新进展#,https://m.weibo.cn/detail/4865545369033344,13,9,158,3万
44,4865896780930034,韦观Leo,2023-02-05 21:27:39,#风筝与书# 从胡鑫宇案件谈公信力之殇！由胡鑫宇事件联想的商鞅变法。商鞅变法是绝大多数中国人都知道的事件，变法之前，在城中贴出告示，并在城中放置了一根木头，告示中表示能够将城中这一根木头搬到城门口的人，就能够获得五十斤的黄金，一时间吸引力众多百姓前来围观，但是却没有一个人上前付出行动，原因也很简单，没有人相信嘛，一根木头并不重，为什么就简简单单搬个木头就能够获得五十斤黄金你呢？怕不是有诈，所以一连过去几天，都没有人去搬动这根木头，商鞅也不断加价赏金，最终有一个人抱着试一试地心态搬起木头去到了城门口，商鞅也没有食言，将赏金给了这个人。或许很多人都不理解商鞅为什么要这么做，就搬一根木头，给了五十多斤的黄金，图什么？图的就是国家言出必行的权威性和公信力。商鞅用这件事情告诉百姓，只要是朝廷贴出的告示，就是最大的权威性，由朝廷信用背书，就必定会负责或者履行到底。如此一来，商鞅后续推出了一系列的变法，都得到了百姓的配合，从而是变法能够顺利地推行下去，奠定了商鞅变法的成功实施。胡鑫宇事件，足以反映出现今群众对地方政府的不信任程度，长此以往任由发展政府的权威性、公信力一旦丧失想要再次确立，就不是一件容易的事，难道再效仿商鞅立柱赏金确信？#胡鑫宇#,https://m.weibo.cn/detail/4865896780930034,64,142,448,134.7万
44,4865711371717437,海上一浪花,2023-02-05 09:10:54,1月5日，胡鑫宇的母亲悲痛发声。胡鑫宇母亲反复在说的一句话就是：我的儿子已经被学校给害了，已经被害了，我们只要一个真相，我们请求相关部门进行立案。如今真相大白，胡鑫宇母亲再次悲痛发声，称没顾及儿子的感受，后悔让他去学校读书。近日，胡鑫宇妈妈痛哭发声，她责怪自己太大意，没有顾及到儿子的感受。胡鑫宇母亲透露，27号胡鑫宇就有打电话给她，说自己非常难过、想哭，她都没有往那方面去想。胡鑫宇母亲认为，儿子这是在暗示她，只能怪自己太大意，不应该让胡鑫宇去这所学校就读。如今，胡鑫宇以这样的方式结束生命，做母亲的肯定非常后悔、自责。从画面中可以看到，鑫宇妈妈近照憔悴，满头白发，给似乎一夜之间老了十多岁。#胡鑫宇曾向母亲哭诉不想读书##胡鑫宇系自缢死亡#,https://m.weibo.cn/detail/4865711371717437,20,609,4293,36.2万
44,4865461370228880,紫苏心理陈荫,2023-02-04 16:37:29,别来沾边！！！！！！！职业心理咨询师要被这封信气死#胡鑫宇请给心理指导师五分钟# 紫苏心理陈荫的微博视频 ,https://m.weibo.cn/detail/4865461370228880,2880,324,16689,2694
44,4865709387551309,瓣瓣冲浪酱,2023-02-05 09:03:01,对江西胡鑫宇事件有什么看法？ ,https://m.weibo.cn/detail/4865709387551309,45,188,1811,173.3万
44,4866173156459334,韩东言,2023-02-06 15:45:52,胡鑫宇事件中，家属悬赏这50万，该不该兑现？我的回答是应该兑现！我们都知道，胡鑫宇的遗体是一个老人发现的，仓库门卫刘贵泉对粮库例行巡查时，本想砍一根毛竹晾衣服，他的狗往陡坡深处树林跑去，追过去才看到胡鑫宇的遗体！所以，老人应该收取这悬赏的50万！ ,https://m.weibo.cn/detail/4866173156459334,171,140,1707,227万
44,4865807820265422,李达森,2023-02-05 15:34:09,【网友呼吁：不要伤害胡鑫宇家属】无可厚非的一件事是胡家只是想找到孩子。 李达森的微博视频 ,https://m.weibo.cn/detail/4865807820265422,11,35,177,74.4万
44,4866093983730390,豆豆酱_怼怼版,2023-02-06 10:31:16,吉林高三女生郑春梅失踪超过80天了其父:没有新线索，看到胡鑫宇事情后很担心女儿 ,https://m.weibo.cn/detail/4866093983730390,54,48,1172,48.2万
45,4865009388359405,江宁婆婆,2023-02-03 10:41:28,胡鑫宇事件各大平台处理谣言情况汇总。微博：共清理传播相关谣言的违规内容3500余条，138个违规账号予以禁言7天至关闭账号处置。抖音：平台共处置相关谣言内容8.5万条，对制造、传播相关谣言的首发账号，从严予以无限期封禁。快手：处置相关网传不实信息2.1万条，对于传播相关不实信息的账号予以处罚。,https://m.weibo.cn/detail/4865009388359405,514,501,8049,605.2万
45,4865375970530664,你不了解山姆了,2023-02-04 10:58:08,我看了《胡鑫宇，请给心理指导师5分钟》，我心脏骤停了。 ,https://m.weibo.cn/detail/4865375970530664,33,26,651,24.4万
45,4864990001234788,好大的奕,2023-02-03 09:24:26,还有一些人觉得警方带了警犬搜寻胡鑫宇，而警犬的嗅觉可以达到200-300米，他就挂在树上长达三个月，味道很重，不可能会找不到胡，除非是故意不找的。我不清楚他是如何得到警犬嗅觉的范围数据的，更不清楚他又是如何能拿理论值评估实际的。我目前所知道的：（可能是仅限于我的无知哈）警犬的嗅觉没有范围，更没有固定的范围。因为气味是会随着空气移动，当空气流动时，气味也会随之发生变化。比如顺风跟逆风的情况就不一样。你只能说警犬的嗅觉比较灵敏，但你不能认为警犬有一个具体嗅觉范围…再者，假如真的有这种理论值，那也不实际。比如QBZ-03式自动步枪，有效射程是400米，可实际上呢，射击距离超过100米就会受风力影响，导致弹道发生漂移。现在网络上一大堆福尔摩斯，名侦探柯南，理论都是一套一套的，可但凡你能实际爬一下山，你就知道自己那套貌似真理的瞎掰是多么扯。要知道，在现场干活的那些人，都是专业的。,https://m.weibo.cn/detail/4864990001234788,19,70,340,53.9万
45,4864977296687458,谭彦祖医生,2023-02-03 08:33:57,胡鑫宇的案子结束了一些网民开始有组织的攻击胡妈妈，责怪她不理解儿子，不会照顾孩子，还隐藏母子通话纪录，说真的我就想对这些垃圾网友说一声：gun。没有人性的人才对一个刚失去至亲的人痛下毒舌，胡妈妈不容易，请让她好好休息，不要刺激他了。胡鑫宇妈妈一个人带着鑫宇长大，对他有期望希望他成长成才是我们每个人做父母的愿望，尤其鑫宇妈妈通过媒体了解也是一个很要强的女性，通常从心理学角度分析这类型母亲望子成龙心特别强，而且掌控欲相对强，而这种家庭的男生相对性格比较内向胆小，不善于表达。作为一个专业全科医生，曾经跟@祝卓宏-坚定的科学心理学传播者 教授学过几年心理学的佛门小和尚，加上我曾经经历过的大风大浪（新粉丝百度谭秦东），我见的太多，感悟太多，你们遇到一些不开心的事情也可以私信我。也可以到我门诊喝茶聊天。健康大家谭,https://m.weibo.cn/detail/4864977296687458,29,192,2387,149万
45,4865155219064028,宋清辉,2023-02-03 20:20:57,15岁少年胡鑫宇走了，12岁少年宋昊然走了……一个个孩子决绝的离开，敲响了应试教育的警钟，社会各界已经进行了大量的反思，今后一定不会再发生类似的悲剧，这是教育巨大的进步。现在，一个普通人上升的通道越来越宽，成本也越来越低，孩子们读书不再是为了拿文凭、找个好工作或是当官发财，而是为了诗和远方，灵魂的升华，目之所及皆乃山河的自豪感。#宋清辉批判应试教育#,https://m.weibo.cn/detail/4865155219064028,8,67,146,985.5万
45,4865371515126619,斯图卡98,2023-02-04 10:40:26,#胡鑫宇请给心理指导师五分钟# 有媒体做的事件回顾父母有很大的责任，明显出现厌学厌世的倾向没引起重视，可悲是死后被一大群阴谋论和媒体不断的消费，拿来吃人血馒头 ,https://m.weibo.cn/detail/4865371515126619,12,17,96,553.7万
45,4865363299012603,大风吹奏,2023-02-04 10:07:47,#胡鑫宇请给心理指导师五分钟#看了我微博下这些跟帖，真是五味杂陈。做父母的一定要从心底里理解、尊重孩子，不管是哪一方的问题，或者是双方的问题，但只有理解、尊重才能建立沟通渠道。成年人也要持续学习，提高科学素养，要相信抑郁症是一种带有器质性改变的疾病，有病就要认真治疗。 ,https://m.weibo.cn/detail/4865363299012603,31,14,94,20万
45,4865225725313511,迷死他赵,2023-02-04 01:01:07,#心理学# 界真是乱象丛生：1、心理学知识根本没普及，但却人人都是心理学家。2、不对父母进行科学培训，只对孩子进行道德说教。3、要么没有人干事，要么没有干人事。#胡鑫宇请给心理指导师五分钟# ,https://m.weibo.cn/detail/4865225725313511,118,56,905,46.5万
45,4865233866983063,褚明宇,2023-02-04 01:33:28,#胡鑫宇请给心理指导师五分钟#给你五分钟，你就说这个？什么「人间值得、活着的意义」——说教。什么「你走之后……都是爹妈暗无天日」——威胁。什么「刺激你发奋，激励你斗志」——加压。什么「人，生而孤独」——火上浇油。（还有这个恶心的逗号是怎么回事？）给了您这五分钟，本来没想不开的孩子也该想不开了。还有什么「每一个清晨与傍晚……」「壮怀激烈的男儿豪情……」这都什么乱七八糟的啊？简直恶心！□,https://m.weibo.cn/detail/4865233866983063,165,82,3361,190.7万
46,4865341110878990,顶流小趴菜,2023-02-04 08:39:37,#胡鑫宇请给心理指导师五分钟#“你心里承受能力太弱了，你矫情你痛苦，都是因为你想太多，不为父母考虑”给我五分钟，听我给你瞎bb……这就是这位心理指导师想表达的吧？你这是打击他还是鼓励他？ ,https://m.weibo.cn/detail/4865341110878990,6,14,1387,65.1万
46,4865439227708149,如期风_,2023-02-04 15:09:30,#胡鑫宇录音笔内容#讨厌中式教育 ,https://m.weibo.cn/detail/4865439227708149,0,10,158,188
46,4865711601878929,作者海菱,2023-02-05 09:11:49,#胡鑫宇事件背后的流量生意#胡鑫宇事件背后最大流量：中国新闻周刊带节奏，红星新闻带节奏，四川很多垃圾新闻公司带节奏，相关部门为何不去调查这些垃圾媒体！其次抖音公众号自媒体各种带节奏，平台为何不封杀！这是一个搏眼球，流量至上的时代，这背后就是流量和广告生意！别骂群众无知媒体几个好东西 ,https://m.weibo.cn/detail/4865711601878929,3,9,159,65.1万
46,4865481749562444,-不明blind-,2023-02-04 17:58:28,那个写给胡鑫宇的信，都不需要五分钟，看了开头一分钟后就成功做到了谁看谁想死。 ,https://m.weibo.cn/detail/4865481749562444,0,10,128,31万
46,4865532069941459,国风唱诵,2023-02-04 21:18:25,从细节中寻找真相#寻找胡鑫宇#@寻找表弟胡鑫宇 国风唱诵的微博视频 ,https://m.weibo.cn/detail/4865532069941459,103,69,540,2.5万
46,4865386841640828,阿猎木星初转腾,2023-02-04 11:41:20,#胡鑫宇请给心理指导师五分钟# 看了看作者履历 ,https://m.weibo.cn/detail/4865386841640828,3021,164,11891,2.1万
46,4865155915582606,大风吹奏,2023-02-03 20:23:43,#胡鑫宇请给心理指导师五分钟#即便是在孩子找到之前，也不应该把事情往“出身农民家庭和出生官员家庭”上带节奏。时至今日，真相大白，胡鑫宇妈妈抖音上类似包含大量不实信息的视频依旧没删。要留着干嘛呢？原视频网址：网页链接 大风吹奏的微博视频 ,https://m.weibo.cn/detail/4865155915582606,482,2737,42580,20万
46,4865127990691756,韦观Leo,2023-02-03 18:32:45,看到胡鑫宇的脚了，是自然下垂无疑！央视新闻的最后一秒，终于露出了一双脚。其实，胡鑫宇是个懂事的孩子，他早醒了，也不愿意打扰到舍友们休息。就是不想麻烦打扰别人，临走也不给学校添麻烦，还得出校找个隐蔽的地方。如果不是一只家犬鼻子灵敏，真是难得发现。看了发布会，那位置位于粮库北边角落里，原先还是养着蛇的深坑。灌木茂密，很渗人，平时没事压根就没人会过去。从新闻镜头来看，虽然只露出脚部，但是也能看到脚尖自然下垂的状态。说实话，这地方，搜救人员都看走了眼。都以活人的心态来考虑问题，这个地方是自缢的好地方。从外面很好翻进来，墙中还有两棵歪脖子树，适合挂绳子。什么理由也不要说了，只怪我们太大意，疏忽了，工作不足。#搜救人员曾多次搜索胡鑫宇遗体发现地#,https://m.weibo.cn/detail/4865127990691756,51,1358,4878,134.7万
46,4865213985719344,李米,2023-02-04 00:14:28,看完胡鑫宇事件，想到了《深海》。建议家长们都去看一下《深海》这部电影吧，不仅是看电影、更是“看懂”孩子。除了出色的电影特效，更值得一提的是电影表达的内容：原生家庭、重男轻女、父母和孩子的关系、离异家庭对孩子的影响……也许在你还没意识到的地方，孩子心里的种子已悄悄埋下。有家长看完电影很感慨、开始反思，也有家长看完更理解孩子。那些说《深海》最后没有交代参宿父母是如何改变的人，你看，影片外的家长开始反思改变，这才是电影最大的意义。愿每一位家长都能像“南河”一样拥抱自己的孩子，愿世界上再没有下一个“参宿”。#真的害怕深海回不了本##电影深海票房破6亿#,https://m.weibo.cn/detail/4865213985719344,342,328,4961,410.3万
46,4865427249301070,黄智贤星球,2023-02-04 14:21:54,江西胡同学悲剧的背后#胡鑫宇事件调查情况发布会#黄智贤星球#为什么青少年心理总被忽视# 黄智贤星球的微博视频 ,https://m.weibo.cn/detail/4865427249301070,73,155,1531,161.2万
47,4865195626989993,军机不可泄露,2023-02-03 23:01:31,#胡鑫宇请给心理指导师五分钟#这种空泛的指导有用吗？还是说给他父母吧，心理压力根源在那… ,https://m.weibo.cn/detail/4865195626989993,12,55,775,109万
47,4865210609307257,梧十三,2023-02-04 00:01:03,#胡鑫宇请给心理指导师五分钟#写宣传假大空毫无专业素养，用死者当噱头专吃人血馒头。看着气得慌。 ,https://m.weibo.cn/detail/4865210609307257,0,1,80,2.6万
47,4865189683665807,叶艾茂,2023-02-03 22:37:54,#胡鑫宇请给心理指导师五分钟#，“五分钟”解决不了问题，他打电话给他妈哭诉都没得到丝毫的安慰，反而把他推向了绝地！因为心理导师没法给他办退学或休学，换句话说，导师根本没法说服他父母。生前想安静走，死后闹成经典案例，这不是他想要的。 ,https://m.weibo.cn/detail/4865189683665807,39,92,1411,60.4万
47,4865069136219951,神圣午睡,2023-02-03 14:38:53,好多人居然说胡鑫宇妈妈隐瞒真相操纵舆论，居然还能这么编造事实也是够可以的。这个案子闹这么大，难道不是因为离奇吗？一个大活人失踪一百多天，那么多人，包括志愿者，地毯式搜索，警犬出动，全都找不到。很多人都开始怀疑灵异事件了，这才引发全民关注。被这帮人快说成人家无中生有没事找事了，怎么做到这么无耻的啊,https://m.weibo.cn/detail/4865069136219951,48,46,1850,144.8万
47,4865237738586682,2楼哎呦喂多多,2023-02-04 01:48:51,#胡鑫宇请给心理指导师五分钟#只针对孩子的指导，是不够的。我经常收到一些私信，是病友跟我诉说他们的父母有多令他们失望。父母不承认他们得了抑郁症，不带他们去看病，不给钱去买药，反而变本加厉地用言语来刺激他们。这时候我都会劝他们，药物治疗不能少，家庭心理治疗最好也能跟进，而不只是针对孩子的治疗。但他们的父母能听进去吗？能接受吗？哪怕买本相关的书籍看看，他们也未必做得到。也许直到孩子自杀，他们也不会从自身做出反省。,https://m.weibo.cn/detail/4865237738586682,13,33,345,30万
47,4865212178763733,坠落多瑙河,2023-02-04 00:07:17,#胡鑫宇请给心理指导师五分钟#幸好没给这五分钟 不然死的更早 ,https://m.weibo.cn/detail/4865212178763733,9,3,71,1197
47,4865205827540378,_洛文,2023-02-03 23:42:03,与其让#胡鑫宇请给心理指导师五分钟#，以及发表这种自我感动式的文章和话题，不如好好想想怎样完善和健全青少年的心理干预机制，不如好好把心理健康知识的普及当作一件不可被形式主义替代和忽略的东西来做，不如对每一个家庭和每一对父母说，尊重孩子，他们脱离于你并不代表着他们是你的附属品。 ,https://m.weibo.cn/detail/4865205827540378,56,24,1354,15万
47,4865096570110889,衝鋒号角,2023-02-03 16:27:54,2月2日，网络谣棍宋祖德遭平台禁言，多次借胡鑫宇事件造谣博取流量，曾因造谣导演谢晋“嫖娼死亡”被判赔29万。#春日奇遇记# 衝鋒号角的微博视频 ,https://m.weibo.cn/detail/4865096570110889,2,30,98,126.7万
47,4865242780402014,汉尼拔丝红薯,2023-02-04 02:08:53,#胡鑫宇请给心理指导师五分钟#发表这篇文章的人你真的该死知道吗 完完全全是对精神弱势者的霸凌 ,https://m.weibo.cn/detail/4865242780402014,1,16,328,656
47,4865104773911289,凯雷,2023-02-03 17:00:30,这份信也得太好了，不知道为什么不能转发——【#胡鑫宇请给心理指导师五分钟#社会心理指导师的一封公开信】 看深海的时候就想到了他 别再说什么年轻人心里脆弱了 选择结束生命真的是压抑到极致了//@金靕的微博:别找孩子了，请把这五分钟，给这些孩子的父母！需要教育的需要纠正的需要反思的是他们的父母。2号上午，经过106天搜救之后，官方通报：“胡鑫宇系自缢身亡”。他在录音中说，“自己曾想跳楼，但真的站到这里，反倒有点紧张。不为什么，只是觉得没有意义。”这一消息发布后，北京市社会心理工作联合会发布一封信《胡鑫宇，请给心理指导师五分钟。在信中，社会心理指导师张青之表达了深深的惋惜和满怀的心痛，希望通过这样的一封信提醒广大青少年、提醒广大家长和老师以及青少年工作者，重视社会心理指导，能挽留很多孩子……一起读读这份信这封信写到：孩子啊，请给我5分钟，我可以告诉你，什么是你“人间值得”，什么是“活着的意义”。你15岁的青春，不就是人生最美好的年华？！你甜美的微笑，不就是父母最得值得的骄傲？！你每一个存在的日子，都家庭圆满！你走之后的每一个清晨与傍晚，都是爹妈暗无天日！孩子啊，请给我5分钟，我可以告诉你，现在的你“并不是想要结束生命，而是想要结束痛苦”。你遇到了学习成绩不如意，上不了大学或者上不了好的学校，那是只是考试的结果，而不是人生全部。你说，同学关系紧张、师生交往不良。大家都很忙吧，各自照顾自己，不能分心与你。是的，你们在一起只有短短的三年时间，以后的生活中会有大量的良师益友，喝酒到醉、聊天到睡。你说，活着就是痛苦。你厌世了，你情绪不高，你感觉愤怒或者悲伤。是的啊，每一个情绪，只有你感受到了它的存在，那种情绪才有意义。如果你不在了，就没有机会感觉到悲伤与痛苦：刺激你发愤，激励你斗志，产生壮怀激烈的男儿豪情！孩子啊，请给我5分钟，我可以告诉你，世界上的独孤并非只有你一个人。有的人写下《百年孤独》，获得了诺贝尔文学奖，有的人终身残疾，成为著名物理学家。人，生而孤独，这是人的伟大情感中，珍贵的一种。我理解你，含着泪的微笑背后，自我设下的孤独牢笼，可以保护你，只要能从缝隙中呼吸空气，你，就有活下去的意义。这封信的最后，公布了“北京市社会心理工作联合会心理热线”：孩子啊，请给我5分钟，我是社会心理指导师，我在你的身边，需要时请打电话：400－903－0898。这里是北京市社会心理工作联合会心理热线。据了解，该热线是公益热线，工作时间为每周一至周日，全天24小时值守。热线每天分为早班（6:00-14:00）、晚班（14:00-22:00）和夜间（22:00-6:00）三个值班时段，,https://m.weibo.cn/detail/4865104773911289,35,42,167,211.6万
48,4865240225286233,097_在逃人员,2023-02-04 01:58:44,#胡鑫宇请给心理指导师五分钟#张青之是吧？好家伙，自己要是个草包你就踏踏实实地躲好，非要出来显眼，显摆自己多能耐，蹭这个热度。现在好了，所有人都知道你是个草包了这个组织也让您这一封信搞得彻底不靠谱了起来 ,https://m.weibo.cn/detail/4865240225286233,1,9,239,374
48,4864773567548875,剥蒜先生,2023-02-02 19:04:24,#胡鑫宇录音笔内容#【心疼发布会上的那个男记者】今天的胡鑫宇案新闻发布会相信大家都看了吧。除了关注这个孩子的死因外，记者提问环节时坐在中心区第二排（或者第三排）的那个男记者太引人注目了。他从提问开始就一直举手，但几个问题都过去了可他一直没得到提问的机会。后来他干脆在上一个问题刚刚结束就举起了手，可是主持人视他如空气般，就是不喊他。听到主持人说“下面是最后一个问题”时，虽然他还是早早的、高高的就举起了手，可是终究还是没能让他提问。像这种发布会原来也是论资排辈的，人民网，新华社等大媒体的记者都坐在第一排，会优先得到提问的机会。,https://m.weibo.cn/detail/4864773567548875,120,628,7418,29.1万
48,4865199451930859,_双象像,2023-02-03 23:16:42,#胡鑫宇请给心理指导师五分钟#嗯嗯意思就是张青之算什么心理指导师不是专业的别来污名化行吗😨 ,https://m.weibo.cn/detail/4865199451930859,5,13,130,85
48,4865363860525856,_恶魔奶爸_,2023-02-04 10:10:01,#胡鑫宇请给心理指导师五分钟#不吃药纯靠心理咨询能治好的成功率不到5成，这还是美国的数据，国内大陆普遍远低于这个数据。我身边不止有一个看心理咨询结果越看越糟糕快把自己快看死的案例。很多人都严重高估了心理咨询的作用。出现心理问题不要相信什么工作室联合会这种“非医学”机构，要相信正规的医疗机构才可以，不要去非临床医院以外的地方去看所谓的心理咨询。换言之，有问题就去精神病院，找主任医师看看，让他开药和推荐咨询师后续治疗，不要相信非医疗机构的野鸡。,https://m.weibo.cn/detail/4865363860525856,34,122,778,156.4万
48,4865438967666175,第七代导演刘信达,2023-02-04 15:08:28,【直播预告！】今晚20：00左右，宋老师将在快手直播，回应网友们最新的关切，欢迎互动。宋老师直播的快手号：  liuxinda0824#刘信达##胡鑫宇请给心理指导师五分钟# ,https://m.weibo.cn/detail/4865438967666175,6,31,110,166.7万
48,4865066246342345,敬一山,2023-02-03 14:27:24,胡鑫宇自杀结论出来后，我发了条说关心学生的心理状态，学校应该有更多作为。然后几个瞧着很像老师的网友就来反驳，说一个班几十个学生老师哪顾得过来，把老师当神吗？还有个说是学校生的他吗？不应该家长管吗？还有个更有高度，说你们平时都说老师就是个普通职业，现在又要老师管这么多不是矛盾？这可能就是现在多数学校老师的普遍心理吧。怎么说呢，特别是底层的孩子，就像阳过一样，谁都指不上，只能靠命硬了。,https://m.weibo.cn/detail/4865066246342345,15,24,114,43.1万
48,4865193740602930,一条怕冷的鱼666,2023-02-03 22:54:01,#胡鑫宇请给心理指导师五分钟#全文就 孩子啊，请给我五分钟，我要蹭你热度，我要卖弄不存在的学识，我要爹味说教 ,https://m.weibo.cn/detail/4865193740602930,4,28,674,152
48,4865357963855245,邓布利多糖奶霜,2023-02-04 09:46:35,#胡鑫宇请给心理指导师五分钟#不觉得这个信真的能挽救任何现在想紫砂的人，只觉得这是迫不及待吃人血馒头，谁都想蹭一波死者的流量。 ,https://m.weibo.cn/detail/4865357963855245,0,1,154,10.9万
48,4865187829784538,第七代导演刘信达,2023-02-03 22:30:32,#胡鑫宇请给心理指导师五分钟#【心理指导师，不要偏听偏信，不要妄下定论！】刘信达希望所谓的心理指导师，不要偏听偏信，不要妄下定论。心理指导师应该主动联系上胡鑫宇的爸爸妈妈，听听他们到底怎么说的，毕竟相对来讲父母更了解自己的孩子。再说胡鑫宇已然离去，最需要心理指导的是他的爸爸妈妈，刘信达希望所谓的心理指导师，要学会独立思考和独立判断！#刘信达#,https://m.weibo.cn/detail/4865187829784538,6,42,167,166.7万
48,4865023908512608,大风吹奏,2023-02-03 11:39:10,#人民日报评胡鑫宇事件#其实自缢还是被他人缢杀后挂吊，在法医学鉴定上并不是很大的难题。（1）从现场来看：室外自溢者无搏斗迹象，仅有死者的脚印和指纹等；被他人缢杀后挂吊者，现场可能留下搏斗痕迹，会有其他人的脚印、指纹等。（2）从尸体衣着看：自缢者多数衣冠整洁，无撕裂性破损；被他人缢杀后挂吊者可能衣冠不整，衣服有撕裂破损。（3）从死者体位来看：有攀爬或支撑条件的悬位和坐位、跪位、半卧位死者多为自缢，而站位死者要结合其他条件重点排除缢杀后挂吊。（4）从尸体伤损看：自缢者除了溢死所特有的改变外，一般并无其他严重损伤，特别是不会有其他致命损伤；而他人缢杀后挂吊者，尸体多留有其他损伤，特别是有明显的外伤和防卫伤。（5）从生化检验看：在当被害人处于昏迷、沉睡、醉酒等状态时，才有可能被无反抗的溢颈致死。所以生化检验会发现毒药、麻醉剂、安眠药、酒精等残留成分。以上因素单独一项可能无法区分自缢还是被缢杀后挂吊，但是好多区分因素都指向同一个方式的时候，请相信科学。,https://m.weibo.cn/detail/4865023908512608,5,14,115,20万
