页码,微博id,微博作者,发布时间,微博内容,微博正文url,转发数,评论数,点赞数
34,4791516934964460,小葵姓蔡ya,2022-07-15 15:28:42,成都太古里戴比尔斯品牌代言人蔡徐坤 全球首发裸眼3D大片太壮观了值得一去#戴比尔斯品牌代言人蔡徐坤##戴比尔斯蝴蝶系列##爱的心生# 小葵姓蔡ya的微博视频 ,https://m.weibo.cn/detail/4791516934964460,0,0,0
34,4791166509257202,新浪福建,2022-07-14 16:16:14,#福州裸眼3D迎数字中国建设峰会#【第五届数字中国建设峰会来了！裸眼3D亮相！】#第五届数字中国峰会# 第五届数字中国建设峰会来了！裸眼3D亮相！一起来看↓（福州日报）  福州日报的微博视频 ,https://m.weibo.cn/detail/4791166509257202,6,9,13
34,4791510232993002,全世界安利蔡徐坤CXK,2022-07-15 15:02:04,蔡徐坤太古里的3D裸眼之蔡徐坤 全世界安利蔡徐坤CXK的微博视频 ,https://m.weibo.cn/detail/4791510232993002,0,1,1
34,4791510052635518,现准z父斗方_n,2022-07-15 15:01:21,#戴比尔斯品牌代言人蔡徐坤# #戴比尔斯蔡徐坤裸眼3d#线上云打卡，解锁新壁纸！代言人@蔡徐坤 太帅了！ ,https://m.weibo.cn/detail/4791510052635518,0,0,1
34,4791509201457067,花椒油喜欢花椒叶,2022-07-15 14:57:58,#戴比尔斯蔡徐坤裸眼3D#太好看了 ,https://m.weibo.cn/detail/4791509201457067,0,0,0
34,4791506277239271,坤不是坑啊,2022-07-15 14:46:21,蔡徐坤#戴比尔斯蔡徐坤裸眼3d##蔡徐坤说新歌是带着爱的# 宝贝好帅啊@蔡徐坤 ,https://m.weibo.cn/detail/4791506277239271,0,0,0
34,4791505364191785,妍蔡kun,2022-07-15 14:42:43,蔡徐坤#戴比尔斯蔡徐坤裸眼3d# 白天只能这样了 妍蔡kun的微博视频 ,https://m.weibo.cn/detail/4791505364191785,0,2,7
35,4791496781863151,冬沛影视推荐,2022-07-15 14:08:37,奥特曼 裸眼3D 王俊凯、r1se、严浩翔、蔡徐坤快来看!  冬沛影视推荐的微博视频 ,https://m.weibo.cn/detail/4791496781863151,0,0,0
35,4791416461199219,喵星82号飞行队,2022-07-15 08:49:27,#戴比尔斯蔡徐坤裸眼3d# 蔡徐坤#爱的新生# 芒果新娱网页链接 ,https://m.weibo.cn/detail/4791416461199219,0,13,17
35,4791496304496280,蔡徐坤哈密哈密Hugme,2022-07-15 14:06:43,#戴比尔斯蔡徐坤裸眼3D#好喜欢(｢･ω･)｢嘿#戴比尔斯品牌代言人蔡徐坤##爱的新生# ,https://m.weibo.cn/detail/4791496304496280,0,0,0
35,4791495406128172,恋阿坤的记噫·,2022-07-15 14:03:09,#蔡徐坤说新歌可以和情人battle一下# cxk#戴尔比斯蔡徐坤裸眼3D大屏# 突然很想说，谢谢你们，愿意做我的动力，让我始终能看得到那束光。@蔡徐坤 ,https://m.weibo.cn/detail/4791495406128172,0,9,0
35,4791494257412831,八月可爱季,2022-07-15 13:58:35,#戴比尔斯蔡徐坤裸眼3D#好喜欢#爱的新生# ,https://m.weibo.cn/detail/4791494257412831,0,0,0
35,4791494102222101,tuo尼带刀,2022-07-15 13:57:58,蔡徐坤 不懂就问太古里大屏是全天播放吗？ #戴比尔斯蔡徐坤裸眼3d# ,https://m.weibo.cn/detail/4791494102222101,0,0,0
35,4791487650334770,焖煮奶葵,2022-07-15 13:32:20,#戴比尔斯蔡徐坤裸眼3d# cxk#施华蔻品牌代言人蔡徐坤# 蔡徐坤，影子被吻后就会枯萎，而你不会。我的小玫瑰，永不凋谢。@蔡徐坤 ,https://m.weibo.cn/detail/4791487650334770,0,1,0
35,4791484785624766,沉溺情绪,2022-07-15 13:20:57,#戴比尔斯蔡徐坤裸眼3d#卧槽卧槽卧槽美爆了美哭了 ,https://m.weibo.cn/detail/4791484785624766,0,0,0
35,4791484337096896,cxk脑性男,2022-07-15 13:19:10,#戴比尔斯蔡徐坤裸眼3d#呜呜呜，谁帮我看看，这是咋了，一直解锁不了坤的壁纸#戴比尔斯品牌代言人蔡徐坤# cxk脑性男的微博视频 ,https://m.weibo.cn/detail/4791484337096896,0,0,1
35,4791483368737112,汐玖販賣奶葵,2022-07-15 13:15:19,#戴比尔斯蔡徐坤裸眼3D#戴比不愧是戴比 太牛了 ,https://m.weibo.cn/detail/4791483368737112,0,0,0
36,4791483368737112,汐玖販賣奶葵,2022-07-15 13:15:19,#戴比尔斯蔡徐坤裸眼3D#戴比不愧是戴比 太牛了 ,https://m.weibo.cn/detail/4791483368737112,0,0,0
36,4791482223167795,i心儿宝贝,2022-07-15 13:10:46,#戴比尔斯蔡徐坤裸眼3D# cxk #戴比尔斯品牌代言人蔡徐坤# 从此，一个人的眼眸落进了我的梦乡里，再闪耀的星星也抵不过他眼里的整条星河@蔡徐坤 cxk #爱的新生# i心儿宝贝的微博视频 ,https://m.weibo.cn/detail/4791482223167795,0,0,0
36,4791481405278402,躲在坤心里,2022-07-15 13:07:31,#蔡徐坤祖玛珑品牌代言人# cxk#戴比尔斯蔡徐坤裸眼3d# 谢谢你，不远万里来赴这偏离日常的迷宫旅程，义无反顾完成时光兑现的约定。@蔡徐坤 ,https://m.weibo.cn/detail/4791481405278402,0,3,2
36,4791481220730788,用户7145759914,2022-07-15 13:06:47,裸眼3D超震撼！#好好吃饭##遇见美好# 用户7145759914的微博视频 ,https://m.weibo.cn/detail/4791481220730788,0,1,1
36,4791480709022013,2yxkou,2022-07-15 13:04:44,#戴比尔斯蔡徐坤裸眼3D#厉害不愧是戴比 ,https://m.weibo.cn/detail/4791480709022013,0,0,0
36,4791480579001949,Acacia__kun,2022-07-15 13:04:14,#戴比尔斯蔡徐坤裸眼3d#太爱了 ,https://m.weibo.cn/detail/4791480579001949,0,0,0
36,4791480256566618,商丘网,2022-07-15 13:02:57,【华灯璀璨 流光溢彩】7月13日傍晚，市民在日月湖畔的商业区休闲游玩。日月湖畔灯光璀璨，夜色迷人。湖周边如今增添了不少网红打卡地。裸眼3D投影、音乐喷泉让很多市民流连忘返。本报融媒体记者 魏文慧 摄 ,https://m.weibo.cn/detail/4791480256566618,0,0,0
36,4791433464910710,蔡困葵葵cxk,2022-07-15 09:57:01,蔡徐坤坤的裸眼3D有多久啊？月底才能去成都到时候有的话可帮忙带ID@蔡徐坤 ,https://m.weibo.cn/detail/4791433464910710,0,56,21
36,4791477123679040,Wz_zan,2022-07-15 12:50:30,裸眼3d屏也太牛了吧！！！#戴比尔斯品牌代言人蔡徐坤# cr.水印 Wz_zan的微博视频 ,https://m.weibo.cn/detail/4791477123679040,0,0,4
36,4791477063912647,妙妙屋还不行嘛,2022-07-15 12:50:16,蔡徐坤有哪位宝贝在成都太古里吗  呜呜 赶紧去打卡3D裸眼屏 戴比就是有排面#戴比尔斯品牌代言人蔡徐坤# ,https://m.weibo.cn/detail/4791477063912647,0,2,0
37,4791480256566618,商丘网,2022-07-15 13:02:57,【华灯璀璨 流光溢彩】7月13日傍晚，市民在日月湖畔的商业区休闲游玩。日月湖畔灯光璀璨，夜色迷人。湖周边如今增添了不少网红打卡地。裸眼3D投影、音乐喷泉让很多市民流连忘返。本报融媒体记者 魏文慧 摄 ,https://m.weibo.cn/detail/4791480256566618,0,0,0
37,4791433464910710,蔡困葵葵cxk,2022-07-15 09:57:01,蔡徐坤坤的裸眼3D有多久啊？月底才能去成都到时候有的话可帮忙带ID@蔡徐坤 ,https://m.weibo.cn/detail/4791433464910710,0,56,21
37,4791477123679040,Wz_zan,2022-07-15 12:50:30,裸眼3d屏也太牛了吧！！！#戴比尔斯品牌代言人蔡徐坤# cr.水印 Wz_zan的微博视频 ,https://m.weibo.cn/detail/4791477123679040,0,0,4
37,4791477063912647,妙妙屋还不行嘛,2022-07-15 12:50:16,蔡徐坤有哪位宝贝在成都太古里吗  呜呜 赶紧去打卡3D裸眼屏 戴比就是有排面#戴比尔斯品牌代言人蔡徐坤# ,https://m.weibo.cn/detail/4791477063912647,0,2,0
37,4791475974438975,BranneKUN,2022-07-15 12:45:55,#戴比尔斯品牌代言人蔡徐坤##蔡徐坤#成都·成都远洋太古里#蔡徐坤成都太古里裸眼3D##成都太古里裸眼3d屏# @DeBeers戴比尔斯 你太会了☺️但请提前发下微博😭😭😭我想去看 BranneKUN的微博视频 ,https://m.weibo.cn/detail/4791475974438975,0,0,6
37,4791474702785293,玫瑰延續浪漫·,2022-07-15 12:40:53,#戴比尔斯蔡徐坤裸眼3d#  🌌晚风轻踩着云朵 月亮在贩售快乐 你从银河背后靠近我 我与星辉一同为你沦陷@蔡徐坤 （cr👉小🍠 侵权删） 玫瑰延續浪漫·的微博视频 ,https://m.weibo.cn/detail/4791474702785293,0,35,21
37,4791471913308974,ikun-欣儿宝贝,2022-07-15 12:29:48,#戴比尔斯蔡徐坤裸眼3D#cxk#戴比尔斯品牌代言人蔡徐坤# 太帅了太帅了@蔡徐坤#爱的新生#    ikun-欣儿宝贝的微博视频 ,https://m.weibo.cn/detail/4791471913308974,0,0,0
37,4791173937628589,kkdm_,2022-07-14 16:45:45,哇！！！戴比大手笔！！大家明天开始记得去！成都太古里裸眼3D大片！#戴比尔斯品牌代言人蔡徐坤# ,https://m.weibo.cn/detail/4791173937628589,213,113,983
37,4791407514226496,kkdm_,2022-07-15 08:13:54,天呐 这个裸眼3D真的好牛哦！！蔡徐坤和蝴蝶一起冲出屏幕！戴比牛牛牛 #戴比尔斯品牌代言人蔡徐坤# ,https://m.weibo.cn/detail/4791407514226496,311,161,1268
37,4791467111617989,Kkkkin想坤,2022-07-15 12:10:43,蔡徐坤#蔡徐坤##戴比尔斯品牌代言人蔡徐坤##蔡徐坤成都太古里3d裸眼屏# 真的真的帅住我了！！！！云打卡成功！ ,https://m.weibo.cn/detail/4791467111617989,0,0,0
38,4791461842781943,小水珠YOYO,2022-07-15 11:49:47,#戴比尔斯蔡徐坤裸眼3D##戴比尔斯品牌代言人蔡徐坤# 哇哇哇，好赞，好羡慕成都的小猫咪，我只能云端打卡@蔡徐坤 蔡徐坤 ,https://m.weibo.cn/detail/4791461842781943,0,0,2
38,4791460513716526,当之无葵,2022-07-15 11:44:30,#奔跑吧蔡徐坤# cxk#戴比尔斯蔡徐坤裸眼3d# 真的把玫瑰藏于盛夏 把海棠藏于深秋 𝓗𝓲𝓭𝓮 𝓽𝓱𝓮 𝓻𝓸𝓼𝓮 𝓲𝓷 𝓶𝓲𝓭𝓼𝓾𝓶𝓶𝓮𝓻 𝓪𝓷𝓭 𝓽𝓱𝓮 𝓬𝓻𝓪𝓫𝓪𝓹𝓹𝓵𝓮 𝓲𝓷 𝓵𝓪𝓽𝓮 𝓪𝓾𝓽𝓾𝓶? ...全文,https://m.weibo.cn/detail/4791460513716526,0,6,1
38,4791452745338835,876交通之声,2022-07-15 11:13:38,第五届数字中国建设峰会要来了！裸眼3D亮相！ 876交通之声的微博视频 ,https://m.weibo.cn/detail/4791452745338835,0,0,1
38,4791451323730597,幸运的希,2022-07-15 11:07:59,#戴比尔斯蔡徐坤裸眼3d##戴比尔斯品牌代言人蔡徐坤# 戴比尔斯gzh可以云打卡了！还有精美壁纸哦 幸运的希的微博视频 ,https://m.weibo.cn/detail/4791451323730597,0,0,0
38,4791448127936179,点击视频,2022-07-15 10:55:17,纽约街头的Netflix《#生化危机#》真人剧裸眼3D广告 #点击视频# 3DMGAME官方微博的微博视频 ,https://m.weibo.cn/detail/4791448127936179,0,1,0
38,4791447776135008,A只为蔡徐坤摘星,2022-07-15 10:53:53,蔡徐坤k #戴比尔斯蔡徐坤裸眼3d#◾ 你就是我的那束光 我会永远对你心动@蔡徐坤 ,https://m.weibo.cn/detail/4791447776135008,3,242,10
38,4791086427669601,游侠网,2022-07-14 10:58:01,Netflix《#生化危机# 》真人剧裸眼3D宣传视频 ，该作已于今日上线。 游侠网的微博视频 ,https://m.weibo.cn/detail/4791086427669601,11,7,37
38,4791443446567037,超爱沙拉酱,2022-07-15 10:36:41,#戴比尔斯蔡徐坤裸眼3D#戴比太贴心了，线上打卡超级赞，这个广告这个壁纸绝美，真的有被惊艳到#爱的新生# 超爱沙拉酱的微博视频 ,https://m.weibo.cn/detail/4791443446567037,0,0,0
38,4791443165546697,情忍生恋许·,2022-07-15 10:35:34,#戴比尔斯蔡徐坤裸眼3D#我操 ,https://m.weibo.cn/detail/4791443165546697,0,0,0
38,4791442804837811,小葵花·K,2022-07-15 10:34:08,快去拿壁纸吧#戴比尔斯品牌代言人蔡徐坤##戴比尔斯蔡徐坤裸眼3d# 小葵花·K的微博视频 ,https://m.weibo.cn/detail/4791442804837811,0,0,2
39,4791433540141201,z24·困宝夕哥裴哥江添盛望·冬,2022-07-15 09:57:18,#戴比尔斯蔡徐坤裸眼3D#蔡徐坤#戴比尔斯品牌代言人蔡徐坤# 🦁#戴比尔斯蔡徐坤裸眼3d# 照一纸冬夜梦醒的来路与归程 ,https://m.weibo.cn/detail/4791433540141201,0,0,0
39,4791433490338719,kundyMan,2022-07-15 09:57:07,有没有无法去成都太古里现场看戴比全国首发3D裸眼的宝贝！！快去戴比公主号回复[蝴蝶]即可获得坤哥隐藏款壁纸！！！！ ,https://m.weibo.cn/detail/4791433490338719,0,0,0
39,4791412594575205,蔡徐坤82号喵星球,2022-07-15 08:34:05,#戴比尔斯品牌代言人蔡徐坤# 📢品牌活动，扩散参与，七夕来成都太古里邂逅 @蔡徐坤，观看全球首发裸眼3D大片💡参与方式：1⃣ 7月15日-7月22日，关注 @DeBeers戴比尔斯 官方账号，转发并评论网页链接：你在太古里拍到的蔡徐坤，带上主题#爱的新生#、#戴比尔斯蔡徐坤裸眼3D#  ...全文,https://m.weibo.cn/detail/4791412594575205,46,38,231
39,4791432818200664,幸福72562198606,2022-07-15 09:54:27,#随手拍# 🌿#带着微博去旅行# 随手一拍，裸眼3D，震撼人心，科技改变生活，早安！ 幸福72562198606的微博视频 ,https://m.weibo.cn/detail/4791432818200664,0,1,0
39,4791431812350865,风雪一枝梅,2022-07-15 09:50:27,#戴比尔斯品牌代言人蔡徐坤##戴比尔斯蔡徐坤裸眼3d# 词穷简直好看得不像话咱们坤颜在江山在花丛🌺中长出了蝴蝶🦋……@蔡徐坤 蔡徐坤 ,https://m.weibo.cn/detail/4791431812350865,0,0,0
39,4791431002326951,·漁丸粗面,2022-07-15 09:47:14,蔡徐坤#戴比尔斯品牌代言人蔡徐坤# 🦁#戴比尔斯蔡徐坤裸眼3d# 正常人很少有完美的，我们因为不完美而不同，也因为不完美而充满可能。@蔡徐坤 ,https://m.weibo.cn/detail/4791431002326951,0,2,0
39,4791429828446151,三三灰色空间,2022-07-15 09:42:34,#爱的新生# #戴比尔斯蔡徐坤裸眼3d# 云打卡成功 ,https://m.weibo.cn/detail/4791429828446151,0,0,0
39,4791429761076102,蔡徐坤小朋友超可爱哒,2022-07-15 09:42:18,#戴比尔斯蔡徐坤裸眼3D#这样太好看了吧 ,https://m.weibo.cn/detail/4791429761076102,0,0,0
39,4791429749276983,晓梦超爱蔡包,2022-07-15 09:42:14,#戴比尔斯蔡徐坤裸眼3D#天 想要 ,https://m.weibo.cn/detail/4791429749276983,0,0,0
40,4791433490338719,kundyMan,2022-07-15 09:57:07,有没有无法去成都太古里现场看戴比全国首发3D裸眼的宝贝！！快去戴比公主号回复[蝴蝶]即可获得坤哥隐藏款壁纸！！！！ ,https://m.weibo.cn/detail/4791433490338719,0,0,0
40,4791412594575205,蔡徐坤82号喵星球,2022-07-15 08:34:05,#戴比尔斯品牌代言人蔡徐坤# 📢品牌活动，扩散参与，七夕来成都太古里邂逅 @蔡徐坤，观看全球首发裸眼3D大片💡参与方式：1⃣ 7月15日-7月22日，关注 @DeBeers戴比尔斯 官方账号，转发并评论网页链接：你在太古里拍到的蔡徐坤，带上主题#爱的新生#、#戴比尔斯蔡徐坤裸眼3D#  ...全文,https://m.weibo.cn/detail/4791412594575205,46,38,231
40,4791432818200664,幸福72562198606,2022-07-15 09:54:27,#随手拍# 🌿#带着微博去旅行# 随手一拍，裸眼3D，震撼人心，科技改变生活，早安！ 幸福72562198606的微博视频 ,https://m.weibo.cn/detail/4791432818200664,0,1,0
40,4791431812350865,风雪一枝梅,2022-07-15 09:50:27,#戴比尔斯品牌代言人蔡徐坤##戴比尔斯蔡徐坤裸眼3d# 词穷简直好看得不像话咱们坤颜在江山在花丛🌺中长出了蝴蝶🦋……@蔡徐坤 蔡徐坤 ,https://m.weibo.cn/detail/4791431812350865,0,0,0
40,4791431002326951,·漁丸粗面,2022-07-15 09:47:14,蔡徐坤#戴比尔斯品牌代言人蔡徐坤# 🦁#戴比尔斯蔡徐坤裸眼3d# 正常人很少有完美的，我们因为不完美而不同，也因为不完美而充满可能。@蔡徐坤 ,https://m.weibo.cn/detail/4791431002326951,0,2,0
40,4791429828446151,三三灰色空间,2022-07-15 09:42:34,#爱的新生# #戴比尔斯蔡徐坤裸眼3d# 云打卡成功 ,https://m.weibo.cn/detail/4791429828446151,0,0,0
40,4791429761076102,蔡徐坤小朋友超可爱哒,2022-07-15 09:42:18,#戴比尔斯蔡徐坤裸眼3D#这样太好看了吧 ,https://m.weibo.cn/detail/4791429761076102,0,0,0
40,4791429749276983,晓梦超爱蔡包,2022-07-15 09:42:14,#戴比尔斯蔡徐坤裸眼3D#天 想要 ,https://m.weibo.cn/detail/4791429749276983,0,0,0
40,4791428259514569,he奕art,2022-07-15 09:36:20,#戴比尔斯蔡徐坤裸眼3d# cxk#爱的新生# 这3D裸眼大片好震撼好心动！太好看了太🐮了@蔡徐坤 好想去现场看看，可惜去不了只能在云上看了！#戴比尔斯品牌代言人蔡徐坤#蔡徐坤 ,https://m.weibo.cn/detail/4791428259514569,0,1,3
40,4791427743616542,西点奶葵,2022-07-15 09:34:17,蔡徐坤#戴比尔斯蔡徐坤裸眼3d# cxk#蔡徐坤沸腾校园# 人海漫漫，但是我依旧能一眼在人群中看到最独特魅力的你@蔡徐坤 ,https://m.weibo.cn/detail/4791427743616542,1,0,2
41,4791431812350865,风雪一枝梅,2022-07-15 09:50:27,#戴比尔斯品牌代言人蔡徐坤##戴比尔斯蔡徐坤裸眼3d# 词穷简直好看得不像话咱们坤颜在江山在花丛🌺中长出了蝴蝶🦋……@蔡徐坤 蔡徐坤 ,https://m.weibo.cn/detail/4791431812350865,0,0,0
41,4791431002326951,·漁丸粗面,2022-07-15 09:47:14,蔡徐坤#戴比尔斯品牌代言人蔡徐坤# 🦁#戴比尔斯蔡徐坤裸眼3d# 正常人很少有完美的，我们因为不完美而不同，也因为不完美而充满可能。@蔡徐坤 ,https://m.weibo.cn/detail/4791431002326951,0,2,0
41,4791429828446151,三三灰色空间,2022-07-15 09:42:34,#爱的新生# #戴比尔斯蔡徐坤裸眼3d# 云打卡成功 ,https://m.weibo.cn/detail/4791429828446151,0,0,0
41,4791429761076102,蔡徐坤小朋友超可爱哒,2022-07-15 09:42:18,#戴比尔斯蔡徐坤裸眼3D#这样太好看了吧 ,https://m.weibo.cn/detail/4791429761076102,0,0,0
41,4791429749276983,晓梦超爱蔡包,2022-07-15 09:42:14,#戴比尔斯蔡徐坤裸眼3D#天 想要 ,https://m.weibo.cn/detail/4791429749276983,0,0,0
41,4791428259514569,he奕art,2022-07-15 09:36:20,#戴比尔斯蔡徐坤裸眼3d# cxk#爱的新生# 这3D裸眼大片好震撼好心动！太好看了太🐮了@蔡徐坤 好想去现场看看，可惜去不了只能在云上看了！#戴比尔斯品牌代言人蔡徐坤#蔡徐坤 ,https://m.weibo.cn/detail/4791428259514569,0,1,3
41,4791427743616542,西点奶葵,2022-07-15 09:34:17,蔡徐坤#戴比尔斯蔡徐坤裸眼3d# cxk#蔡徐坤沸腾校园# 人海漫漫，但是我依旧能一眼在人群中看到最独特魅力的你@蔡徐坤 ,https://m.weibo.cn/detail/4791427743616542,1,0,2
41,4791427286173147,CX330-King,2022-07-15 09:32:28,#戴比尔斯蔡徐坤裸眼3d# cxk#戴比尔斯品牌代言人蔡徐坤# 你是无意落入我生命的一束星芒，从此以后，所有的欣喜悲伤脆弱顽强都与你有关。@蔡徐坤 CX330-King的微博视频 ,https://m.weibo.cn/detail/4791427286173147,1,224,22
41,4791427026651194,奶一个蔡小葵,2022-07-15 09:31:26,蔡徐坤#爱的新生##戴比尔斯蔡徐坤裸眼3d# ,https://m.weibo.cn/detail/4791427026651194,0,2,0
41,4791426757692578,sk钢琴,2022-07-15 09:30:22,KUN 🦋✨ @蔡徐坤 #爱的新生##戴比尔斯品牌代言人蔡徐坤# #戴比尔斯蔡徐坤裸眼3D# ,https://m.weibo.cn/detail/4791426757692578,0,0,0
42,4791421536306987,使不得君子,2022-07-15 09:09:37,我真的好难被虐f，我完全想不起去年的昨天发生了什么，看了大号的去年昨日我追言总追得挺开心我又是真的很脆弱，裸眼3D那个视频被删我都能哭好久，但真的被虐到好像也就他被人肉被造谣那次，被虐得胸闷，连着好几天都吃不下饭 ,https://m.weibo.cn/detail/4791421536306987,0,0,0
42,4791151326921175,多多视频,2022-07-14 15:15:53,剧版生化危机即将今日上线！！！来看一波户外广告裸眼3D的“舔食者”视频，够逼真吗？ 多多视频的微博视频 ,https://m.weibo.cn/detail/4791151326921175,41,29,218
42,4791421275473798,KunOne11,2022-07-15 09:08:35,哇～裸眼3D捉蝴蝶 戴比爾斯蝴蝶系列真好看#戴比尔斯蔡徐坤裸眼3D#、#戴比尔斯品牌代言人蔡徐坤# ,https://m.weibo.cn/detail/4791421275473798,0,0,0
42,4791421083845971,海之恋0802,2022-07-15 09:07:49,#蔡徐坤沸腾校园# 一早又被我们的帅气代言人@蔡徐坤 给帅呆了。#戴比尔斯蔡徐坤裸眼3d#   大家去vx公众号后台回复蝴蝶哦🦋🦋🦋🦋🦋就有意外好惊喜#奔跑吧蔡徐坤# ,https://m.weibo.cn/detail/4791421083845971,0,2,1
42,4791420994720155,系小笨猪嗦,2022-07-15 09:07:28,#戴比尔斯蔡徐坤裸眼3D# cxk#爱的新生# 帅哥贴贴 ,https://m.weibo.cn/detail/4791420994720155,0,0,0
42,4791177443808018,与欧洲有关的一切,2022-07-14 16:59:41,生化危机今日在Netflix上线，一起看看Netflix在纽约街头投放的“舔食者”裸眼3D广告片，效果十分逼真(twi: Netflix) via：微天下的微博视频 ,https://m.weibo.cn/detail/4791177443808018,5,7,23
42,4791419841022010,深圳大股侠,2022-07-15 09:02:53,"002664,长鹰信质,  说真的有点失望，但也没办法，割肉是没办法割了没有信心的走，大浪淘沙罢了。汽车零部件裸眼3D技术突破正式进入车载辅助驾驶HUD领域，车载和游戏显示领域技术前景广阔，大黑马伟时-电子，台州死跌专业户 ",https://m.weibo.cn/detail/4791419841022010,0,0,1
42,4791418511952514,--Hometown--,2022-07-15 08:57:36,#蔡徐坤感受她上线一周年# ‖#戴比尔斯蔡徐坤裸眼3d# ‖#爱的新生# 🔅早安σண♡ ྀི ྀི¨̮ ᴴᴬᵛᴱ ᴬ ᴳᴼᴼᴰ ᵀᴵᴹᴱ我频繁地记录著因为觉得生活值得💬《感受她》一周年快乐！ ,https://m.weibo.cn/detail/4791418511952514,0,0,1
42,4791417480153987,高冷高冷呀,2022-07-15 08:53:30,#戴比尔斯蔡徐坤裸眼3D#一周前去的时候还想要是能看到我们坤坤就好了，没想到离开成都就安排上了#戴比尔斯品牌代言人蔡徐坤# ,https://m.weibo.cn/detail/4791417480153987,0,0,0
42,4791417350653493,坤kun亲亲你,2022-07-15 08:52:59,#戴比尔斯蔡徐坤裸眼3d# ,https://m.weibo.cn/detail/4791417350653493,0,0,0
43,4791417224037104,财经老陈论市,2022-07-15 08:52:29,7月15日，宝通科技宣布，首个数字孪生智慧矿山系统正式发布，并与国内能源巨头签署过千万订单，为其下属矿山落地实施应用数字孪生矿山系统。宝通数字孪生智慧矿山系统基于宝通数字化输送带、智能输送8大类核心硬件及传感器和8大类软件监测系统、AR/VR/MR智能设备、裸眼3D混合现实空间等数字化产品，构 ...全文,https://m.weibo.cn/detail/4791417224037104,0,0,0
43,4791415845160641,cxk脑性男,2022-07-15 08:47:00,#戴比尔斯蔡徐坤裸眼3D#绝了，太酷了 ,https://m.weibo.cn/detail/4791415845160641,0,0,1
43,4791415462167477,YUZIY,2022-07-15 08:45:29,#戴比尔斯蔡徐坤裸眼3D#看了就很心动！ ,https://m.weibo.cn/detail/4791415462167477,0,0,0
43,4791237938516523,雅思哥,2022-07-14 21:00:04,《生化危机》真人剧集将在今天上映，Netflix在纽约投放了“舔食者”的裸眼3D短片。这效果真的很逼真啊CR：YouTube精选 雅思哥的微博视频 ,https://m.weibo.cn/detail/4791237938516523,7,13,55
43,4791414145680983,用户5223673469,2022-07-15 08:40:15,#戴比尔斯蔡徐坤裸眼3D#好美@蔡徐坤 ,https://m.weibo.cn/detail/4791414145680983,0,0,0
43,4791414024573075,深圳大股侠,2022-07-15 08:39:46,"600523,贵航股份,  $贵航股份(SH600523)$绯闻女友贵州三剑客，箭在弦上蓄势待发；默默无闻贵航股份技术形态最好【往往出其不意攻其不备】，贵广股份蓄势最长叠加两年亏已经是迫在眉睫；贵绳股份绯闻最多，群众基础最好有一句老话人的地方不要去，容易发生踩汽车零部件裸眼3D技术突破正式进入车载辅助 ...全文",https://m.weibo.cn/detail/4791414024573075,0,0,1
43,4791413135115398,Muamua蔡蔡,2022-07-15 08:36:14,#戴比尔斯品牌代言人蔡徐坤# 这个裸眼3D真的好牛 太好看了 戴比太牛了 ,https://m.weibo.cn/detail/4791413135115398,0,0,0
43,4791411939479187,KSL-蔡徐坤种菜乐园,2022-07-15 08:31:29,#戴比尔斯蔡徐坤裸眼3d# |#戴比尔斯品牌代言人蔡徐坤#  小🍠耗 👉🏻【De Beers戴比尔斯】更新一则相关小🐱们快去🔍查看哦～记得点👍，分|享@蔡徐坤  ,https://m.weibo.cn/detail/4791411939479187,0,0,4
43,4791411930566236,kunxiforever,2022-07-15 08:31:27,收下哥哥亲手给的这只🦋吧太漂亮了去不了的小猫咪们抓紧云打卡呀蔡徐坤#蔡徐坤戴比尔斯3D裸眼大片##戴比尔斯品牌代言人蔡徐坤# 上海 ,https://m.weibo.cn/detail/4791411930566236,0,0,0
43,4791411663438070,小笨猪猪猪kun,2022-07-15 08:30:22,#戴比尔斯蔡徐坤裸眼3D#  熠熠闪烁甄选天然之美，不竭灵感孕育无限可能，这个七夕来成都太古里邂逅@蔡徐坤 #爱的新生# ,https://m.weibo.cn/detail/4791411663438070,0,0,0
44,4791415462167477,YUZIY,2022-07-15 08:45:29,#戴比尔斯蔡徐坤裸眼3D#看了就很心动！ ,https://m.weibo.cn/detail/4791415462167477,0,0,0
44,4791237938516523,雅思哥,2022-07-14 21:00:04,《生化危机》真人剧集将在今天上映，Netflix在纽约投放了“舔食者”的裸眼3D短片。这效果真的很逼真啊CR：YouTube精选 雅思哥的微博视频 ,https://m.weibo.cn/detail/4791237938516523,7,13,55
44,4791414145680983,用户5223673469,2022-07-15 08:40:15,#戴比尔斯蔡徐坤裸眼3D#好美@蔡徐坤 ,https://m.weibo.cn/detail/4791414145680983,0,0,0
44,4791414024573075,深圳大股侠,2022-07-15 08:39:46,"600523,贵航股份,  $贵航股份(SH600523)$绯闻女友贵州三剑客，箭在弦上蓄势待发；默默无闻贵航股份技术形态最好【往往出其不意攻其不备】，贵广股份蓄势最长叠加两年亏已经是迫在眉睫；贵绳股份绯闻最多，群众基础最好有一句老话人的地方不要去，容易发生踩汽车零部件裸眼3D技术突破正式进入车载辅助 ...全文",https://m.weibo.cn/detail/4791414024573075,0,0,1
44,4791413445756956,yang·菜,2022-07-15 08:37:28,#戴比尔斯蔡徐坤裸眼3D#云打卡🦋@蔡徐坤 #戴比尔斯品牌代言人蔡徐坤# ,https://m.weibo.cn/detail/4791413445756956,0,0,0
